Pachyderm Acoustic Simulation Results
Saved 22.12.2024 16:32:15
Filename:ORASE_FlatCeiling_Rough_Concrete (2).3dm
Source 0;
Receiver 0;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Reverberation Time (T-10);0,30105065751817245;0,34925535026982013;0,41904577836909096;0,442023301506275;0,4587888416311572;0,43404029885246614;0,42063992806316597;0,4922972284198866
Reverberation Time (T-15);0,27519315780027404;0,35324918033190456;0,44850880264123644;0,4970046377523683;0,5576914909138863;0,46395372246724426;0,468237394097157;0,5418515483324509
Reverberation Time (T-20);0,283061156672848;0,36807714370063216;0,4805639978855111;0,5404719366357349;0,6184948662705161;0,48782505590617925;0,5048641052815064;0,5826134334210598
Reverberation Time (T-30);0,29807321522123537;0,38690963103709697;0,5294041756661237;0,6279747130978058;0,6960035801620466;0,5898208959548731;0,6167877157269133;0,6782371663350857
Clarity - 50 ms (C-50);15,581270801434172;13,18341253112939;10,87274357393682;10,5930543242915;10,78045325086217;10,942037838407062;10,907949636745386;9,769795761202843
Definition/Deutlichkeit (D);97,31465203738345;95,4211297387516;92,45287622816757;91,98139469656753;92,29264729211987;92,55390102773838;92,50187810296434;90,49471479999448
Clarity - 80 ms (C-80);21,811393600704424;18,251410527454553;15,137190990076544;14,545144467263674;14,379058148131548;14,963661957113768;14,990621363485364;13,529550597194415
Center Time (TS);6,931036406555792;9,09313861012322;12,693209121662258;13,965357807119574;13,998582677466931;12,593323933064724;12,827658844551223;15,626473254205193
Strength(G);13,24209485342347;13,72168277358492;14,149091273224158;14,393747647515866;14,38035850272965;13,912743917359194;13,881143846433375;14,340884363944824
Lateral Fraction(LF);1,4483174172728074E-08;2,462671641620268E-07;8,892431548100822E-05;0,000244659815889615;0,0002510058539531818;6,264038349633836E-05;2,4662878748007542E-05;8,920455333729369E-06
Lateral Efficiency(LE);6,195217674128658E-09;1,0093349331920681E-07;4,401213646670826E-05;0,00011328010924869656;0,00010186025271918803;3,145602227110129E-05;1,3203280548325631E-05;4,537027736221296E-06
Receiver 6;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,22725674105888882;0,5982752296552251;0,4290606525556525;0,567527775418021;0,5495334387471632;0,4867503500726967;0,50134196897422;0,45842195972633354
Reverberation Time (T-10);0,28683533640731707;0,3878189748893153;0,4546354997763496;0,48682202991641277;0,5008350293056995;0,46851688531448266;0,4677230474028386;0,45167703054054736
Reverberation Time (T-15);0,26925419285291474;0,3523269560252437;0,43438704966426306;0,4738365668582606;0,47530196418025944;0,4510262479100685;0,4460533953091642;0,4403687674915481
Reverberation Time (T-20);0,2724727806199622;0,34846893805419493;0,41254872710001145;0,44998249981532656;0,4576571094877898;0,43068139344143724;0,43213425697916324;0,4242957908772711
Reverberation Time (T-30);0,2719346669739207;0,3218559186375848;0,38190997922661074;0,4193133030522679;0,44070773862712986;0,4119671905534407;0,41186458069120313;0,4080533327662429
Clarity - 50 ms (C-50);17,448482590556356;16,046453843671756;13,68506873864306;12,502170921154558;11,96865235601162;11,57968536284905;11,45548739990135;11,768297002591986
Definition/Deutlichkeit (D);98,23231002893881;97,57510115960663;95,89521818398892;94,67849756210488;94,02447999573258;93,50098345509953;93,3250288515177;93,75995542606641
Clarity - 80 ms (C-80);23,918150866957934;21,020288178370762;17,78363856159761;16,259504962168833;15,614260658274976;15,57839898577938;15,514556758613763;15,926569930547547
Center Time (TS);4,710310139072508;4,6082561991070685;6,453188708471069;7,801442213138761;8,659068375953016;9,686176676630625;9,906367025304478;9,451697544616938
Strength(G);10,935740763083935;10,659360059049781;10,781664495115834;10,860234029827645;10,976938064851325;11,223195657086372;11,265997363708962;11,224781399525178
Lateral Fraction(LF);9,48558391991402E-09;9,620540550831647E-08;3,632557834411308E-05;0,00010013382014475189;0,00010818281366078427;3,990913404032384E-05;1,6440036002986476E-05;5,076399726382302E-06
Lateral Efficiency(LE);5,406889684332202E-09;5,673001650928531E-08;2,3643605164383463E-05;6,835402309316348E-05;7,337121989725371E-05;2,623946020064655E-05;1,0597638233194298E-05;3,2245882139385887E-06
Receiver 7;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,34057885866121207;0,4563478396685553;0,39360002239661407;0,5484035853198257;0,471284258327974;0,48931913761770984;0,488023279616518;0,4967095988243638
Reverberation Time (T-10);0,2984664596490591;0,3702356259863463;0,43252727164749694;0,5107402367081874;0,5160558360938372;0,4777838367248037;0,47675719961791774;0,4958966192128041
Reverberation Time (T-15);0,28244897668581775;0,37211994744412025;0,435267327711318;0,48742147218643506;0,497221924875196;0,45526034162085743;0,4609723801140083;0,49099444909343437
Reverberation Time (T-20);0,2838364986699891;0,35790469971823885;0,4355628069468104;0,4996234295028423;0,5101577795970547;0,4523713669632567;0,4534868083221136;0,4958705753999967
Reverberation Time (T-30);0,28859123763790223;0,3505201147464211;0,45732752573380653;0,5290971595712727;0,5901054875179733;0,46346577528259786;0,4674141700379291;0,5717538705645389
Clarity - 50 ms (C-50);17,197291524567124;15,445775106115697;13,491334937317177;12,548572786594645;12,126030216503061;12,224113218422195;12,126545125512012;11,456100861376079
Definition/Deutlichkeit (D);98,12902353384696;97,22538853341288;95,71598503363317;94,7320728368874;94,22486047104135;94,34653592019521;94,2255056072133;93,32590873249855
Clarity - 80 ms (C-80);23,447354104167808;20,607033715687383;17,655931907445893;16,374821493358514;15,940112308861835;16,348812798460376;16,113116635047383;15,138273081002087
Center Time (TS);4,5736405901969395;4,835831608944355;6,5746502840296035;7,505271154124183;8,087678260633805;8,148359839105458;8,391464558729261;9,854324634714086
Strength(G);12,976307402191384;12,86552092925902;13,01590371690223;12,917369777463207;13,020666607228748;13,091929623955536;13,133317993981947;13,369069300668727
Lateral Fraction(LF);9,088845943627112E-09;9,286335059901224E-08;3,454379280919306E-05;8,541707486297342E-05;9,673953276784981E-05;3,285351331354211E-05;1,3273210210784977E-05;4,602181165640425E-06
Lateral Efficiency(LE);4,273860850113304E-09;5,082141775607653E-08;1,9685309952937467E-05;5,7022217062260334E-05;5,7529865505191616E-05;2,0544298159854098E-05;8,171867453258179E-06;2,7348811569733278E-06
Receiver 8;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,35767604759149735;0,4165756350308058;0,4052978083000891;0,5350691933648278;0,5399994162444937;0,49386587873807536;0,45908889868463487;0,48059444907214616
Reverberation Time (T-10);0,29906903039947297;0,3817599275137907;0,45267333174224034;0,5260321941399142;0,5482376176023278;0,5008489768492962;0,4796439466156971;0,5066893933550475
Reverberation Time (T-15);0,2898645617866508;0,3821096096315949;0,4594379929600524;0,5327608738178172;0,5465517449687629;0,4906640515834428;0,47869455753405116;0,5444412177920057
Reverberation Time (T-20);0,2935213942786705;0,38006148444514537;0,4734440035547042;0,5595751013773828;0,5749133033410583;0,5039642147615775;0,5026698353897481;0,5757124990906252
Reverberation Time (T-30);0,3041304475077056;0,3823395490332152;0,5181298940919699;0,6037634039046187;0,655824077475325;0,5600540747173425;0,5700022699828361;0,6495663658891442
Clarity - 50 ms (C-50);16,550081142254427;14,35708490386984;12,626068994590444;11,716645035150739;11,273197711651795;11,963020621606177;11,98854357686791;10,91080206111339
Definition/Deutlichkeit (D);97,83486229162422;96,46286475997628;94,82041513780939;93,69000849160707;93,05875361447052;94,01719008109721;94,05016136623391;92,49999579501795
Clarity - 80 ms (C-80);22,728926908288546;19,60125975751038;16,679926000106107;15,357603272763342;14,877367661358443;16,019724017704625;16,088370629010086;14,50978303505841
Center Time (TS);4,8079576210869925;5,593522853271265;7,700010979828622;8,753280613567576;9,473785924871438;8,233874872862435;8,459176685314352;10,98573350444824
Strength(G);14,710910386507742;14,690837267102395;14,848558488928319;14,751646862617761;14,82290887419473;14,720672512309207;14,825310167992093;15,228792756877809
Lateral Fraction(LF);1,0128522884132832E-08;1,1054474728103514E-07;3,9708201824394816E-05;9,846397128369384E-05;0,00010622571903802832;3,1488954944340096E-05;1,404450407894928E-05;5,239479729510804E-06
Lateral Efficiency(LE);4,400874439539669E-09;5,612864246637514E-08;2,1026859685067117E-05;5,981377272533707E-05;6,180186487537504E-05;1,876783938076653E-05;7,715475571345479E-06;2,8546384591269343E-06
Receiver 9;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,32730115961295686;0,3141322233714984;0,43646840717406615;0,45852498884859677;0,49705263960024537;0,4437515369862979;0,4450239466352175;0,4837475247465515
Reverberation Time (T-10);0,2980494834578168;0,35891712643429236;0,4566581027988101;0,4876719193078873;0,5159668408080806;0,46305050083980426;0,4547736067008556;0,5303661173175334
Reverberation Time (T-15);0,2911691388875772;0,36676969209161503;0,47161521161248576;0,5269696875905316;0,5525896284604237;0,4880638617172423;0,4992026017662319;0,5713774639839574
Reverberation Time (T-20);0,3001891330225767;0,37851651993047264;0,49812098452666953;0,5702841442560672;0,608530104542936;0,5248371369373569;0,555511888951972;0,609394274240642
Reverberation Time (T-30);0,3141434335661243;0,40230040087185104;0,5528329362492532;0,6888371602457793;0,7592280857950404;0,6460035566766215;0,662629377331675;0,7013943145277914
Clarity - 50 ms (C-50);15,432872938094299;13,541149602147033;11,340533805952706;11,100692230666148;10,586255512974827;11,662204504775849;11,530307598469868;9,874602741230087
Definition/Deutlichkeit (D);97,21980275006992;95,76972201995858;93,1644705479439;92,80347577843075;91,96856189591408;93,61679257146778;93,43561035342725;90,68082352340652
Clarity - 80 ms (C-80);21,698774416845012;18,76336461238561;15,680269506993694;14,8059080335556;14,305320582632818;15,840376629923217;15,538298221296532;13,354541790343564
Center Time (TS);5,904923536976821;7,039568446162832;9,835653283276418;10,675705271532028;11,329424601243057;9,135171020344648;9,654916869120283;13,804981027157767
Strength(G);15,004325309828735;15,18600730750698;15,366466691853027;15,278958061253604;15,298822650111099;15,011041716648243;15,11694396042617;15,78690940654998
Lateral Fraction(LF);1,3543079316183456E-08;1,7447627763301073E-07;6,064715460527499E-05;0,0001591613335584635;0,00015782300331316604;4,253650318346449E-05;1,8335528843954593E-05;7,175296881023413E-06
Lateral Efficiency(LE);5,208858099168458E-09;7,356106513171949E-08;3,0357396224429976E-05;7,705966230403008E-05;7,804065766707074E-05;2,1333648623953556E-05;9,084471310144935E-06;3,648275964623205E-06
