Pachyderm Acoustic Simulation Results
Saved 23.12.2024 00:18:55
Filename:ORASE_FlatCeiling_Rough_Concrete (2).3dm
Source 0;
Receiver 0;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,2748333428958594;0,37901782518534133;0,3363717382037846;0,37821597806033347;0,44791732044278537;0,4409928231374901;0,4852633630689618;0,4755825171368348
Reverberation Time (T-10);0,28033898624838244;0,338245817988545;0,3742135851617912;0,3840951890609344;0,3893432372952129;0,3840085691670347;0,4371117125283168;0,43271900278662695
Reverberation Time (T-15);0,25247256684484665;0,29264214201757244;0,3446039486666651;0,38703995140028546;0,4070293367679133;0,4022767404490548;0,4775949385072095;0,4867124723495732
Reverberation Time (T-20);0,2533847402733056;0,3018294434946447;0,3663770993963031;0,4067822307076193;0,43228569049561805;0,4297049512870998;0,4999946623036975;0,5368986418118802
Reverberation Time (T-30);0,26464853118529547;0,32024341525737027;0,3987159040249925;0,43964520873121354;0,45876240176345545;0,4631034368359987;0,5181016025360897;0,6189088872368854
Clarity - 50 ms (C-50);18,644800063487324;17,795403585916173;15,294148300371909;14,163617476591956;13,62443034102016;13,668783583017564;11,99863472543387;12,007167910148695
Definition/Deutlichkeit (D);98,65219596993802;98,36580531657427;97,12963627822045;96,30768130440066;95,83990415393748;95,88043247425422;94,06315039075072;94,07411331535505
Clarity - 80 ms (C-80);25,014137842385253;23,453905797778035;20,102561404847915;18,53730721186432;17,83361165562553;17,91661054059704;15,739312710632323;15,652802570094833
Center Time (TS);4,258274184130219;3,8874883843440537;5,642102538043921;6,817157182540514;7,367869432458477;7,376839200475393;9,716279305109717;9,959709705350262
Strength(G);12,398747805953427;12,161909950432587;12,3853390190584;12,522343159303652;12,571496106324808;12,580817497090642;12,805849732905756;12,82459674071044
Lateral Fraction(LF);1,5074083882754613E-08;1,6955090462794277E-07;6,696374141810816E-05;0,00018967910029206962;0,0001966280995276418;6,264435044537666E-05;2,8466829113052138E-05;9,040893618829077E-06
Lateral Efficiency(LE);4,439249407302543E-09;5,355831790517357E-08;2,3905492352321645E-05;7,048605006280576E-05;7,444162759147082E-05;2,3573128252800896E-05;1,1519105921209576E-05;3,6405898084560885E-06
Receiver 1;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,3181171960702174;0,2957756053541838;0,26860580515118504;0,34187295917995153;0,4018334094012276;0,3806878803354585;0,42143808244978814;0,6221983910075316
Reverberation Time (T-10);0,3185892663823524;0,34452504768866365;0,3858709266059517;0,4254125884771519;0,4480422192291706;0,42758698331575135;0,5583594853052383;0,7661132714847885
Reverberation Time (T-15);0,3037759618638386;0,32725586709476545;0,4179727604450848;0,45604359574532943;0,4644136254997219;0,4509915766742454;0,5908188967029457;0,9411419167329633
Reverberation Time (T-20);0,3183076650301808;0,3401341318109172;0,4401324038980249;0,46792181576799063;0,4897595626351591;0,47511894924438997;0,6995701343751602;1,0754281768296947
Reverberation Time (T-30);0,33472702389270437;0,3714282414578862;0,49186684664562724;0,5439084282362336;0,5735290927146963;0,5630755139083089;0,9499095837791763;1,2020829364138352
Clarity - 50 ms (C-50);17,56383733242635;17,385778812161497;15,635048050809237;14,617432663780479;14,336705235022212;14,55606351206377;12,040696431598805;10,01994866630016
Definition/Deutlichkeit (D);98,27784634561036;98,20706376108942;97,34056692194848;96,66180550579519;96,44681857608607;96,6159070418247;94,11700530435473;90,94698121449275
Clarity - 80 ms (C-80);22,843699134758047;22,47771577557513;19,341222440329346;18,155506562066932;17,91030196062543;18,254262779677;15,176376207322162;12,390389099894817
Center Time (TS);3,8107518280266213;3,5488596531855063;4,622670440805275;5,422343563001584;5,700322087709408;5,525273546145642;8,789015159210107;14,396797174327663
Strength(G);15,65717972015113;15,56536501818476;15,673090465161266;15,697375422415604;15,678219425254497;15,679907910923319;15,924980085639476;16,295575106752352
Lateral Fraction(LF);1,0292060963761042E-08;1,2782011631773666E-07;4,5303820881595543E-05;0,00012251931793865045;0,00012133082347231401;3,8879242623340545E-05;1,8586779310127807E-05;6,779605232517727E-06
Lateral Efficiency(LE);3,6585062531504456E-09;4,771088394699376E-08;1,5986046331012675E-05;4,590618920798863E-05;4,996228488815475E-05;1,5594592623391136E-05;7,90738771441849E-06;3,2142941588335457E-06
Receiver 2;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,4460230513134666;0,3512614742558282;0,49249636932210494;0,7317996832909923;0,8904471205662386;0,8917497179676074;0,416906181537554;0,6860139708592791
