Pachyderm Acoustic Simulation Results
Saved 22.12.2024 17:10:58
Filename:ORASE_FlatCeiling_Rough_Concrete (2).3dm
Source 0;
Receiver 0;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,27652395621158476;0,3290186060788958;0,33674260865841216;0,36565125388617264;0,4248598526734532;0,4131431560199685;0,41084644965077727;0,39024759970719214
Reverberation Time (T-10);0,28928302434192965;0,34004747741654723;0,3849779629252931;0,3958518243810141;0,3975267245661369;0,3935435760496145;0,3924454353783847;0,3794611389754232
Reverberation Time (T-15);0,26096113276963756;0,3103963752404223;0,38542271846305237;0,4225339600006791;0,4312207687349617;0,42789854081806805;0,4225698863063049;0,41553791359618775
Reverberation Time (T-20);0,2704669384818542;0,32627297054045645;0,3749632081047265;0,4113602000693652;0,42829446361231566;0,42511056018628646;0,41955341365143883;0,4171874861963349
Reverberation Time (T-30);0,2699948308891882;0,3221421627568632;0,39001352223446767;0,41587885736983315;0,43171634114013496;0,429406532302655;0,4248238497561664;0,43097312043630687
Clarity - 50 ms (C-50);19,027917233674415;17,830991947145986;15,256074051531098;13,941293625900716;13,535783454457173;13,542792578045056;13,331354733791203;13,600653619795713
Definition/Deutlichkeit (D);98,76459441251657;98,37892584557501;97,10509308439008;96,12126494832061;95,75775627443765;95,76430758649023;95,56236658525363;95,81802111833461
Clarity - 80 ms (C-80);24,218464046398942;21,961631244020584;18,698383333740107;17,14580785472433;16,60194255706822;16,621401181962238;16,531850136411283;16,831755141011126
Center Time (TS);4,205050893545192;4,1867912661505535;6,141155331875697;7,414577428813811;7,968876094120779;8,029569567613914;8,397385272463026;8,116369414073887
Strength(G);12,355757854766274;12,208524251137483;12,46642415738772;12,604453439795442;12,66354650244213;12,690320845372518;12,756141427466616;12,735670624746959
Lateral Fraction(LF);7,912335326472401E-09;8,602793396473323E-08;3,475435192531261E-05;9,703726337263638E-05;0,00010041864796588077;3,267211581596228E-05;1,3520143015542874E-05;4,25978489767628E-06
Lateral Efficiency(LE);3,823331908110374E-09;4,547182790994924E-08;1,9495268620696798E-05;5,699348163882257E-05;6,0038309775821466E-05;1,9095055392808612E-05;7,972095717766523E-06;2,421746070743549E-06
Receiver 1;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,2961864843352105;0,24185012845791456;0,33786328046997494;0,35644070829264746;0,3893421701826519;0,3637637934609115;0,35412828758186377;0,3590549756642653
Reverberation Time (T-10);0,29727168001960136;0,331535870239366;0,4038453209848194;0,4071479911195567;0,41925473568214283;0,40518319440218303;0,4056376842155411;0,5002688165028699
Reverberation Time (T-15);0,2940815218943673;0,3157779970051604;0,4026886674681681;0,4497609977473682;0,45971835790576077;0,4444321539655577;0,4571130689070736;0,5789564932632586
Reverberation Time (T-20);0,3175267674997377;0,33846338785345853;0,4196403974043183;0,4711556687925351;0,49601534176097073;0,49173647030411316;0,502320381999976;0,6330840824343462
Reverberation Time (T-30);0,3445465520886184;0,37322518531633503;0,46801185972705983;0,5470938232436026;0,5439143996005897;0,5472794357318308;0,5542504845389766;0,7101880263252874
Clarity - 50 ms (C-50);17,772828841441203;17,63334885224213;15,40259385390415;14,837883982283067;14,409986828150906;14,698899836360502;14,297995775088683;12,465170656760758
Definition/Deutlichkeit (D);98,35742850556801;98,30472749496015;97,19844011731344;96,82177498288546;96,50419258914737;96,72180773461473;96,4161469453969;94,6354092211444
Clarity - 80 ms (C-80);22,67947353027768;22,180845596113123;19,183669339495324;17,93613914497193;17,52754274014848;17,83809744952025;17,33621439411374;15,24619907029114
Center Time (TS);3,996409897838808;3,7721529758115397;5,201437406735351;5,758190367261799;6,201725652763913;6,074427434616713;6,486670153744299;8,889927135277103
Strength(G);15,72331925325571;15,647080755313635;15,753008798749043;15,771255606880167;15,787143187501371;15,801763927426762;15,853309267545555;16,149531643998856
Lateral Fraction(LF);6,358549997933167E-09;7,256714171729071E-08;2,6806600367184302E-05;7,28111662989734E-05;7,25446652861676E-05;2,356531058000259E-05;9,727466848223855E-06;3,4798354242403438E-06
Lateral Efficiency(LE);2,3937344476763855E-09;2,987582322602531E-08;1,2211961322948151E-05;3,339178644027807E-05;3,5236157064071994E-05;1,129667472995651E-05;4,750725338285597E-06;1,5999547800494468E-06
Receiver 2;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,4202781636000937;0,31830200474832265;0,49945690519552266;0,6581157949922025;0,7801440641873306;0,8734797989121454;0,4773250763387371;0,4177256857293399
Reverberation Time (T-10);0,28849689588116306;0,29053458571018886;0,39285023267577157;0,396713732458746;0,4505059887939292;0,442033202077614;0,4411266366952232;0,5597473961853625
Reverberation Time (T-15);0,32603246151141935;0,3436375895981835;0,4286024755352392;0,4623144253113372;0,49964501746962986;0,4891504702273421;0,49630968996736163;0,6528065940061191
Reverberation Time (T-20);0,3468330337582028;0,3638338527366854;0,4512772153665406;0,5166478677564192;0,5519074356933067;0,5328649607683017;0,5451109240754407;0,7019199966495253
Reverberation Time (T-30);0,3687715948293374;0,39294505990345563;0,5115860279029809;0,5988384485578387;0,6287820788795362;0,6106369649664484;0,6256839380839435;0,7679225722577302
Clarity - 50 ms (C-50);18,242300475754792;18,26126265949252;16,589561121751185;16,048410292254633;15,629818249176314;15,804584683794644;15,446623811382507;12,866409215503447
Definition/Deutlichkeit (D);98,52324429663241;98,52958345466214;97,8540350397089;97,57616683193365;97,33744780655331;97,4397768954435;97,22591565933052;95,08556419779542
Clarity - 80 ms (C-80);22,870766625362574;22,71545123330657;20,24831718385499;19,18968638209954;18,73815140360937;18,92992806610484;18,445862645252962;15,497860653092044
Center Time (TS);3,0686397717296203;2,829947070685872;3,6998826535813407;4,182318126196667;4,3786620471907876;4,252317124591343;4,665846351666741;7,590268683841276
Strength(G);19,616611806599327;19,580532370551428;19,609493107196776;19,62980230605085;19,614392815593938;19,594810282529664;19,65638078310397;19,953086719779684
Lateral Fraction(LF);4,966416072236774E-09;5,671560978051572E-08;1,9751330719445554E-05;5,271641425901874E-05;5,274748038471077E-05;1,6484251389605604E-05;7,074804905734268E-06;2,7169549268478746E-06
Lateral Efficiency(LE);1,7533508182317915E-09;2,029319341927857E-08;7,863375610004766E-06;2,1641733951098263E-05;2,1242626119135963E-05;6,907105904543915E-06;2,8315837637626437E-06;1,2015059749332079E-06
Receiver 3;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,2885381690184533;0,22761441684229167;0,27235957815507933;0,29903745985190544;0,3083922735125402;0,290549907076649;0,3039501515841323;0,46552962947676807
Reverberation Time (T-10);0,34240545962329677;0,3175188092301526;0,3888982716291221;0,4242405251190814;0,44035145263440706;0,42640363885372706;0,4416711293424766;0,6200689015114945
Reverberation Time (T-15);0,3561030461831402;0,35035508290723805;0,430329701596578;0,4825212352362778;0,5209492572906264;0,5213790648866798;0,5280062798187406;0,6972425144239702
Reverberation Time (T-20);0,3696074965199217;0,38020951727155244;0,4766734850684594;0,550131910895395;0,5922119449355757;0,5900405751899832;0,5889199152229695;0,7468617239102984
Reverberation Time (T-30);0,38652545295658436;0,4128029373808826;0,5429162257556274;0,65285555997351;0,7146105804495491;0,7121875912318713;0,700102834153201;0,8139281534607472
Clarity - 50 ms (C-50);15,863031103622534;16,375325453651833;14,717170365552052;14,31895383679793;14,097299879578093;14,231265784638909;13,900061556685985;11,007819299020474
Definition/Deutlichkeit (D);97,47515981149903;97,75043030152166;96,73730847140386;96,43448685221041;96,25407153127013;96,36348251863348;96,08727464807552;92,66820510154545
Clarity - 80 ms (C-80);20,67998682114711;21,04370042535111;18,765776780933546;17,840153712973304;17,393697717213044;17,403528498178158;17,152249349712154;13,73283723306388
Center Time (TS);4,676634201277338;4,202088486257778;5,482211295209609;5,839928344114193;6,120167667065784;6,033968516551933;6,452076447178263;11,164251150148472
Strength(G);19,97036555232508;19,96536871482047;20,018361142409326;19,942348130582737;19,943787989823527;19,94412602081806;20,022263698216562;20,524731158985375
Lateral Fraction(LF);8,900676669118328E-09;1,1200085714420616E-07;3,8503838281594016E-05;9,434508409408114E-05;9,688306872482501E-05;2,9634134426148657E-05;1,2685409584997457E-05;4,979919903025452E-06
Lateral Efficiency(LE);3,3007864551672515E-09;3,685533663577352E-08;1,459991967155423E-05;3,5915984746701924E-05;3,594980335993918E-05;1,0704602366749995E-05;4,555905687122109E-06;2,1818749363651296E-06
Receiver 4;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,3116237502460403;0,26625211394997034;0,3494274374669278;0,3756822650581411;0,41161274820827226;0,3981592079595621;0,4114034196927895;0,5725583445350486
Reverberation Time (T-10);0,3615445556850776;0,355788603245168;0,43072278216220755;0,46903431127251904;0,5202884370767438;0,5009304586108224;0,5140046947928267;0,7096639275159422
Reverberation Time (T-15);0,3741507695090989;0,38345147162341703;0,47711364523088357;0,5379082374207029;0,6007588577543551;0,5874414745424869;0,5735093592744754;0,7647104128773121
Reverberation Time (T-20);0,3842593454042267;0,4031218994599482;0,5137707028221531;0,6079050536555993;0,6638528378984171;0,6625423797648009;0,6370877230466193;0,8035397222297102
Reverberation Time (T-30);0,3995042689552167;0,43275464080592924;0,5809741954057666;0,7000182898517907;0,7570948533795653;0,7799830647992164;0,747777015117285;0,8449317597301504
Clarity - 50 ms (C-50);12,75710607380148;13,162120989890674;11,364926501259545;11,105505266895957;10,557427701406885;10,872220375841138;10,40890989659953;7,910079421093718
Definition/Deutlichkeit (D);94,9871760108726;95,4287899159468;93,22142439384422;92,82200730653756;91,92935732978435;92,4512351965571;91,68357889901004;86,1878510050085
Clarity - 80 ms (C-80);17,690707225092478;17,815105584533452;15,480400663951922;14,829913203678785;14,056411665609021;14,33636935001407;13,90778448920268;10,86061330814401
Center Time (TS);9,078633946204153;8,68156629269356;11,31501923086733;11,945856610175824;12,802820446797886;12,418747569105324;13,313381221727242;20,71408024550967
Strength(G);16,978323812159438;17,11379589190073;17,269626364157332;17,23322717752339;17,21382194172932;17,152811455007893;17,299352895830296;18,07530503178208
Lateral Fraction(LF);1,8435699804054694E-08;2,551162863166765E-07;8,729704406142461E-05;0,00021811489394891806;0,0002081450522860769;6,400942111407164E-05;2,6786084288817212E-05;1,0383390079641747E-05
Lateral Efficiency(LE);6,8433647186089045E-09;8,41705891475407E-08;3,307338193447244E-05;8,178797483347786E-05;8,127279411196116E-05;2,518548251567198E-05;1,1052072789537473E-05;4,736331997187709E-06
Receiver 5;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,32020921111690215;0,29294113204990574;0,3719945365298935;0,4055253636952713;0,41884309448380486;0,4209041412548295;0,42865006900010316;0,5508651139214304
Reverberation Time (T-10);0,3417202376803291;0,35264484546878333;0,43361792736572463;0,4644430166072103;0,5136200950029876;0,48901243573030145;0,508425773614539;0,6942029535990605
Reverberation Time (T-15);0,3500605330121434;0,3774921150255502;0,4732017017716728;0,5386631475160887;0,5687813308079398;0,5648370813685262;0,5721129341766275;0,7467844821280946
Reverberation Time (T-20);0,3658243159474097;0,40444691556666557;0,5037331455331493;0,5863823908514355;0,6102638885853985;0,6211009395771804;0,6204966166302015;0,7867918764576171
Reverberation Time (T-30);0,3875668929098171;0,4283709338188626;0,5611348981179572;0,6693817451542038;0,7045209188745863;0,7255820247735898;0,7124784440574156;0,8323702467825314
Clarity - 50 ms (C-50);12,534805176709105;12,872801514366882;10,75092568848449;10,047026007105877;9,809315067754007;10,079906081121532;9,64554733285125;7,699693924630687
Definition/Deutlichkeit (D);94,72389119663053;95,10571289346302;92,24650244401792;91,00852492106702;90,54309434871358;91,06442425582621;90,22112154632471;85,52373341241011
Clarity - 80 ms (C-80);17,925498751249766;17,625782170753034;14,963557879313834;14,19287836681171;13,545027443079718;13,973138638594108;13,368473530310121;10,698649378882191
Center Time (TS);10,196079851156025;9,673606037713046;13,018860978055132;14,316402981635282;15,270552329243866;14,696954307217423;15,796213367440526;22,303708687156558
Strength(G);13,819944547627316;13,977233177015737;14,24665029977379;14,447382950915475;14,503082013974726;14,251728394974144;14,421338894255818;14,873232028853792
Lateral Fraction(LF);2,0987799208585762E-08;2,662640161498444E-07;0,00010063180286429568;0,00025485924545773895;0,0002438695031141274;7,71537090299077E-05;3,215885101682718E-05;1,0800943768417373E-05
Lateral Efficiency(LE);8,641419269092202E-09;9,593947830624434E-08;4,198863259477071E-05;0,00011348658169981064;0,00011056282705190117;3,380378529160838E-05;1,4531970740203157E-05;5,42620514306873E-06
Receiver 6;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,3119025686009292;0,48967315847712034;0,5537477947085081;0,5659833132431936;0,5335445535725928;0,5237544126608098;0,511023123173913;0,49397686454683826
Reverberation Time (T-10);0,31083556523279543;0,39374032087032107;0,4000827117823184;0,41324786690537757;0,43826823747388377;0,433312783276722;0,4290894895874929;0,4112643843982239
Reverberation Time (T-15);0,2654188887038865;0,32424627443953224;0,3923293198063453;0,4337752203729082;0,4490817470304734;0,4447041187116746;0,4400789419156757;0,431028761898473
Reverberation Time (T-20);0,26251060571383555;0,3285643262478335;0,3969157405124581;0,4435621196354543;0,4603531135682502;0,4566634097812284;0,45284497741787044;0,44875943344007746
Reverberation Time (T-30);0,2798991238077921;0,3410567575987236;0,39058996930276185;0,41922102985307513;0,42804960091514277;0,42317058065302543;0,41800221816480654;0,4459103398457106
Clarity - 50 ms (C-50);17,49885039523849;16,20279605024919;13,698936742879557;12,505478248170249;12,0425791119653;12,041377319324486;11,881810012050833;12,101202051721678
Definition/Deutlichkeit (D);98,2523363760326;97,65883546714117;95,90776924110985;94,68233313894756;94,11940510840596;94,1178733203192;93,91113838296994;94,19367254333531
Clarity - 80 ms (C-80);24,009369580526805;21,27487530970635;17,94110895495252;16,346535145546735;15,721292898460241;15,758069863398852;15,652618719851223;16,014803899651767
Center Time (TS);5,100164788188167;5,026098709597377;7,455686889824893;9,050262647965392;9,735298836766061;9,820910433310823;10,227606008403072;9,912507117723989
Strength(G);10,942236906703798;10,674063699357905;10,945076405060206;11,088775813440918;11,150629106000338;11,176371188036008;11,25492520773389;11,23284736105073
Lateral Fraction(LF);8,691836481781976E-09;9,701418823634471E-08;3,989725514343416E-05;0,00011271777075375586;0,00011657917671285821;3,771462221271949E-05;1,580572093276952E-05;4,997109916911137E-06
Lateral Efficiency(LE);5,335989908981855E-09;6,254830119612229E-08;2,6948807673009402E-05;7,86126567712425E-05;8,163030479417177E-05;2,6197498928734956E-05;1,0869559035292457E-05;3,3623388370208113E-06
Receiver 7;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,38037744695120607;0,4561786221855473;0,5382472590199237;0,5556690405723647;0,5607224265652487;0,5885828072754803;0,5801878220805878;0,5377665070807156
Reverberation Time (T-10);0,3428863033584987;0,3882515100609534;0,4154905150512149;0,4257094436164449;0,4378689263225888;0,4358208463055096;0,4404787980931264;0,5488425048747578
Reverberation Time (T-15);0,3150148933134825;0,3425102460387384;0,40845623429760786;0,4698541571146565;0,4990294166947342;0,47255878079171953;0,4886826995383142;0,6191757728383481
Reverberation Time (T-20);0,32717760189854883;0,35954308233115606;0,44734333266486215;0,5105277138896184;0,5474088557870672;0,5169520409804349;0,5372305295377023;0,6530360727925465
Reverberation Time (T-30);0,35746847484500793;0,38962198189392244;0,4857862888070082;0,5551452220507579;0,5461054246195671;0,5471525553712681;0,5833520193882785;0,7268734889880296
Clarity - 50 ms (C-50);15,296941581991337;15,23030848673387;13,406481056492705;12,651889240990402;12,32116942322299;12,428083544500986;12,11325225004842;10,429338447372514
Definition/Deutlichkeit (D);97,13142889503511;97,08836885640474;95,6351489027932;94,84953678027111;94,46456221523334;94,59188962236293;94,20882910336185;91,69373436708356
Clarity - 80 ms (C-80);20,838511323191216;20,23699716627489;17,761943950670897;16,443764552834377;15,897791574594862;16,070272709574635;15,708000592685439;13,422590109594026
Center Time (TS);6,090991919244688;5,593642736143055;7,475531922773026;8,660802300078739;9,18847655777809;9,046964051402652;9,593072885112896;13,26299934639119
Strength(G);13,115086021226961;12,918493127363504;13,085716487723502;13,14953193292591;13,197424818991237;13,171983000698468;13,234105931032389;13,708024041202854
Lateral Fraction(LF);9,97750829682837E-09;1,0461878334098985E-07;3,784741183755868E-05;0,00010556973031172272;0,00010775011729853252;3,429073837316258E-05;1,4120324562897102E-05;5,130512833134022E-06
Lateral Efficiency(LE);5,006714061440036E-09;6,093197622103446E-08;2,4575806051005514E-05;6,91292362342566E-05;7,016790496024755E-05;2,286253725631107E-05;9,367021197631717E-06;3,114806969180521E-06
Receiver 8;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,36321417114923477;0,42358693039020273;0,47430572170826724;0,5169871992111438;0,5508320986753172;0,5507361180223244;0,5474830132485571;0,5928408247157454
Reverberation Time (T-10);0,34862038950728763;0,37745999867588115;0,45727744873300175;0,475701245560591;0,5168298644091154;0,4976142482488091;0,4986070124513788;0,6655539752139292
Reverberation Time (T-15);0,3503411745691604;0,38012929235258813;0,470737495389007;0,5364799787670315;0,5830580514435593;0,546486698367044;0,55572950086279;0,7087479326171631
Reverberation Time (T-20);0,36199168812135085;0,39124857617559383;0,5094972615326533;0,5742388889936569;0,6115882991688201;0,5755168054063925;0,5996429021913334;0,7363757018501453
Reverberation Time (T-30);0,3802027737619948;0,4137477239469288;0,5422055888429533;0,6396413416496873;0,6760558406271344;0,6621753061383517;0,6763386117523787;0,7983622859307181
Clarity - 50 ms (C-50);13,952779310650511;14,27257604165895;12,562103949876395;11,987486753120496;11,453641929300753;11,769384733560774;11,442275960565;9,006426767129966
Definition/Deutlichkeit (D);96,131113049652;96,39586699467434;94,74759965333106;94,04879951540845;93,3223812641424;93,76142061850025;93,30605367705984;88,83311109727107
Clarity - 80 ms (C-80);19,14125659610872;19,080442774342977;16,69932045571773;15,612153360903747;14,878904816906891;15,276403977560573;14,850047580880275;11,8483078943043
Center Time (TS);7,221892265420966;6,2593994558483805;8,33079036479301;9,404747974924883;10,13473779508007;9,627351674879664;10,482793016549746;16,49714122901228
Strength(G);14,970479586546297;14,760226808180523;14,847457413579697;14,878262275374595;14,898325363861076;14,85542023808624;14,979980315852899;15,612113028318888
Lateral Fraction(LF);1,1727295607464545E-08;1,149892849462221E-07;3,978323013726722E-05;0,00010389973908813649;0,00010781024509233277;3,4198766050634826E-05;1,4566658822153354E-05;5,7603766573080975E-06
Lateral Efficiency(LE);5,39230878030085E-09;5,8115556970172115E-08;2,2905605654560014E-05;6,264825338095859E-05;6,201905264174531E-05;2,001526276644945E-05;8,419321593947848E-06;3,2972717290168996E-06
Receiver 9;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,3868489452178404;0,341098967585463;0,41702972793925314;0,4617850816943457;0,46251909973712607;0,4529268278857416;0,48220242315599887;0,6223155547630399
Reverberation Time (T-10);0,36759366974179375;0,3735827741525196;0,43447429441299285;0,4687887084560775;0,5110043748283185;0,5054340830093089;0,5089559763266662;0,6970696715496809
Reverberation Time (T-15);0,3734175204842105;0,38721745876464747;0,47166913105940017;0,5282364455468203;0,5840207376672769;0,5826605725784082;0,5758050121294012;0,7462396656921535
Reverberation Time (T-20);0,3823191276860334;0,40266743093603813;0,5055065391001939;0,5996760138222988;0,6533712228410125;0,650733025336254;0,6322545616809225;0,7863427880279851
Reverberation Time (T-30);0,3959004920462057;0,4279600143947666;0,5719593206452271;0,6826334132743186;0,7568527249571477;0,7520927558529168;0,7415969393159304;0,8374186549604399
Clarity - 50 ms (C-50);12,321206125451734;12,978413635524717;11,438252718101083;11,211054387312453;11,075741708614789;11,10421425409309;10,645661899750166;7,662664824446015
Definition/Deutlichkeit (D);94,46570886501918;95,21517875294339;93,30822185153264;92,969841064824;92,76098518107754;92,80486103262791;92,07006542400435;85,40869893348678
Clarity - 80 ms (C-80);17,25861130975751;17,749366113749026;15,770159533618253;14,83627906011277;14,357409458452429;14,367527693624707;14,11411343502802;10,603707522839086
Center Time (TS);9,736278713193874;8,200726266773701;10,565730291060595;11,171559515665422;11,546709648569031;11,471039705945955;12,319358533716574;21,300638344786474
Strength(G);15,527032294587524;15,358553125861455;15,446091877418503;15,368821894280856;15,368550999943587;15,362819596456497;15,497813199802678;16,367109014469044
Lateral Fraction(LF);1,7927822176106176E-08;1,930629688183663E-07;7,136806060120214E-05;0,00016234195851044553;0,000166826789255205;5,2234259345509025E-05;2,1094555612988525E-05;8,87384454507637E-06
Lateral Efficiency(LE);7,879596724911604E-09;8,43490401820889E-08;3,186962692176016E-05;7,978490618763679E-05;7,237433348254019E-05;2,3103868741432188E-05;1,01855004052339E-05;4,801222398240848E-06
Receiver 10;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,3750376974237733;0,3519564890883967;0,395067365869751;0,4254881467827173;0,4644107887019783;0,44707671496591606;0,47840860789782386;0,6120762701871776
Reverberation Time (T-10);0,3687109258777787;0,374928484680455;0,44022308433174184;0,48040139179016905;0,5408236068568487;0,5283089514247755;0,5497770969102362;0,7148995750245417
Reverberation Time (T-15);0,38183112269951813;0,397553425028258;0,4944796835680531;0,5665566304669407;0,6153888889817068;0,6317021760599705;0,5994758133550859;0,7720650429246726
Reverberation Time (T-20);0,3909478314573071;0,4083864306048438;0,5305416654522637;0,6370352452850795;0,6884863624777147;0,7014169319448595;0,6588505281147958;0,8143691359209524
Reverberation Time (T-30);0,403852452776663;0,4383694890467179;0,5941220647324875;0,7197529823987389;0,7813274773867421;0,8042200900365184;0,7713457579464006;0,8524981387549108
Clarity - 50 ms (C-50);11,275324836698346;11,680302652048598;10,219294002252287;9,978976192705542;9,44557967966473;9,786367864150007;9,235681333843091;6,616936324823838
Definition/Deutlichkeit (D);93,08776426229652;93,67452296327515;91,34708776080551;90,88198777976856;89,81134662228266;90,50718320298029;89,36359981692665;82,21676598335357
Clarity - 80 ms (C-80);16,160010070531534;16,469220571035276;14,457336077976002;13,76624420878777;12,975208795534073;13,327722422738592;12,683141260217123;9,784664725709954
Center Time (TS);12,132444648244626;11,002217699916793;14,026584772043462;14,848105623070001;16,012720675582756;15,237101312311102;16,379792880397257;26,026423446988566
Strength(G);14,627628788462783;14,527248600752749;14,766325280330335;14,700439164619745;14,702238275003232;14,620629917602244;14,771546624907216;15,836172850362914
Lateral Fraction(LF);2,402723392644125E-08;2,918490329325791E-07;0,0001012903530525963;0,00024561050622999364;0,00023870417543118923;7,58909903676724E-05;3,189923012155373E-05;1,2458638473911043E-05
Lateral Efficiency(LE);1,061220874804095E-08;1,219895127248903E-07;4,5737325465396725E-05;0,00011605813694160806;0,00011835256736819734;3,494410965120096E-05;1,5121091951141918E-05;6,460489183782892E-06
Receiver 11;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
