Pachyderm Acoustic Simulation Results
Saved 23.12.2024 01:04:19
Filename:ORASE_FlatCeiling_Rough_Concrete (2).3dm
Source 0;
Receiver 0;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,2694134217784829;0,34940703323524797;0,28580221480809803;0,3857969628155271;0,4662669248698356;0,4553941418722576;0,4575935380803359;0,4379323794352465
Reverberation Time (T-10);0,2934490445073797;0,35133849561927133;0,40292856330264365;0,42431989557395117;0,43244071985223465;0,42109258539841626;0,4289394725488225;0,4203569961430819
Reverberation Time (T-15);0,2647281976818552;0,3217150457589779;0,39238742935144444;0,41700993539857584;0,4388659939773415;0,42961978925499356;0,43517688804797755;0,4294196086479664
Reverberation Time (T-20);0,26541211049425584;0,3333665632854843;0,3664019703567615;0,39236112858439864;0,4155439698359306;0,40833831975594836;0,40992500603530174;0,4140278797036505
Reverberation Time (T-30);0,2685267813433917;0,31455442467472516;0,3650094324401984;0,3914336513457057;0,4146678288920861;0,4075642452088943;0,4071687073349287;0,43654680111559957
Clarity - 50 ms (C-50);18,529282045112627;16,989349043333874;14,483670730767052;13,339149502700547;12,86800778745367;12,875586881582063;12,78198267814889;12,929075121509673
Definition/Deutlichkeit (D);98,61636736700507;98,03906031549296;96,56098083968317;95,569971636291;95,08728394281252;95,09542977387791;94,99392267026218;95,15255444832295
Clarity - 80 ms (C-80);24,24138020213769;21,787971434445236;18,76434347604001;17,342080675274243;16,655720744916795;16,739551679879227;16,615848224742322;16,83952634465847
Center Time (TS);4,077757953306923;3,896605427236497;5,802051364599642;6,989003997907127;7,442294891139784;7,592735916394874;7,654760549078502;7,49635951597037
Strength(G);12,319897866855314;12,138867748047591;12,370115540421935;12,504451542181414;12,51388403553645;12,559949941057496;12,556223426591536;12,552752264855052
Lateral Fraction(LF);7,728860836378695E-09;8,245772282584892E-08;3,3904298155629295E-05;9,522464503134693E-05;9,723452093925745E-05;3,152747424146159E-05;1,2597820261564324E-05;3,949950571795909E-06
Lateral Efficiency(LE);3,956826447861398E-09;4,395487451622702E-08;1,9935761136427097E-05;5,8419002868055265E-05;6,102572587938283E-05;1,977924406069593E-05;7,838384918527264E-06;2,4149683283927553E-06
Receiver 1;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,30380739140897806;0,2433265540308097;0,2799496620257464;0,33459413035706687;0,3679748001417721;0,3447934732601343;0,34207477970898553;0,4272653631103542
Reverberation Time (T-10);0,3169030055378107;0,31859336973670327;0,38692517638441354;0,41844492136522765;0,4548719750939137;0,4149123477271447;0,43115052253784975;0,5267208897027067
Reverberation Time (T-15);0,3066406960623764;0,3281436690175831;0,4061430848905483;0,44041317296313004;0,487522314958651;0,45271723415279314;0,46997283672745616;0,5774162162620021
Reverberation Time (T-20);0,323204144039;0,34359403980356323;0,4093401466042256;0,44543240291972724;0,5048005431840941;0,45898644274000816;0,4762887362333926;0,6546580674471676
Reverberation Time (T-30);0,34956521995730433;0,3626664684418761;0,44890649792086684;0,513737407437422;0,5947172649142144;0,5475087372427523;0,5697857589082442;0,7726696570063922
Clarity - 50 ms (C-50);17,56411901617916;17,570411897380474;15,589771029032269;14,947897114826212;14,149557369884162;14,632052841240316;14,322231092333087;12,061933492631972
Definition/Deutlichkeit (D);98,27795611756945;98,28040665745064;97,31344494940011;96,89880752837496;96,2961516680085;96,6726510860927;96,43537962444518;94,1440224765455
Clarity - 80 ms (C-80);22,47329622792354;22,356869837949326;19,529638800735558;18,488435044547423;17,389274533071678;18,006728473925747;17,539196933049688;15,190507485510494
Center Time (TS);3,97541468557805;3,5641021853012527;4,896761883133794;5,363704223297532;5,971798077676427;5,732256503596401;5,983461848761237;9,07811588395766
Strength(G);15,68251570277582;15,627413497337614;15,741219304428881;15,722518032979039;15,71873770451684;15,747878829863339;15,765356686784997;16,095414940686034
Lateral Fraction(LF);6,171022702244323E-09;7,196589657896966E-08;2,569645128968523E-05;6,853786984687197E-05;7,041970298517534E-05;2,239416986211054E-05;8,989586885361245E-06;3,251904809405088E-06
Lateral Efficiency(LE);2,531994607677586E-09;2,580382354036395E-08;1,1052907423509726E-05;3,0821101533429446E-05;3,225548469272099E-05;1,0405718661687995E-05;4,171492691381487E-06;1,557648515357046E-06
Receiver 2;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,41761422183458957;0,3845996592959125;0,4853863198027435;0,7053777267666023;0,770099324038046;0,9505192275458009;0,563271086196864;0,4277421820458524
Reverberation Time (T-10);0,2922918627678347;0,27211292372336277;0,3803658640384291;0,43282079323944933;0,45498392213436833;0,44107335610386755;0,4667290837411397;0,5824605270229043
Reverberation Time (T-15);0,3324667416780876;0,35296581721979986;0,41034813075414633;0,4642186149671135;0,48769876237568216;0,483372923021874;0,5089657103444034;0,6746362639297923
Reverberation Time (T-20);0,3539468986992568;0,3753932397953168;0,45229337553565857;0,5157192361218992;0,5447226140318704;0,5355807178199753;0,5557350979973691;0,7466789602416962
Reverberation Time (T-30);0,3794375378574411;0,4062135457822053;0,5122878014330059;0,580549288127613;0,6272219041059954;0,6267067759405576;0,6638181200858132;0,8211479130596251
Clarity - 50 ms (C-50);17,924984732286383;18,235043633457412;16,694437587046963;16,162442743842362;15,611590260226432;15,579365333152552;15,224331501225453;12,630902733832741
Definition/Deutlichkeit (D);98,41308245553842;98,52081118013881;97,904163486364;97,6374970296399;97,32654858160457;97,30717379043857;97,08447586969152;94,8258787400127
Clarity - 80 ms (C-80);22,5029430517508;22,668532664279446;20,225220055131892;19,220311274403294;18,780809513670775;18,813546297574952;18,363594970034885;15,181393685978486
Center Time (TS);3,2089740008390217;2,7940006225101093;3,7834031368396825;4,123771713725788;4,460539572075705;4,417588516454944;4,726402939140178;8,101327726022756
Strength(G);19,637618168651787;19,57403932291402;19,652302322668774;19,614592429572227;19,62222781899567;19,620867152426257;19,654951258292236;19,97154975758724
Lateral Fraction(LF);5,321718606478927E-09;5,999947121159559E-08;2,219907759108233E-05;5,6429645572945685E-05;5,666715466949153E-05;1,7589133167060407E-05;7,604052070006747E-06;2,988487581429144E-06
Lateral Efficiency(LE);1,858106319643258E-09;2,085420644869548E-08;8,665685722438146E-06;2,46384915195945E-05;2,5374232254063625E-05;7,93166603965071E-06;3,3128229253822316E-06;1,3248427595384176E-06
Receiver 3;63 Hz.;125 Hz.;250 Hz.;500 Hz.;1000 Hz.; 2000 Hz.;4000 Hz.; 8000 Hz.
Early Decay Time (EDT);0,28539754900228276;0,1975260735723879;0,24576570648011323;0,2680351067125032;0,2904482616758183;0,30768624162640584;0,31834808409110577;0,4979096128872886
Reverberation Time (T-10);0,3318512480197001;0,307522228273178;0,3740687077731915;0,3985001423437773;0,4231442738087119;0,4290658497899144;0,47205967128348614;0,6558182913952839
Reverberation Time (T-15);0,3620380871709289;0,3521577142032785;0,4410554914338298;0,47569681203359276;0,5151132959072828;0,4996143364301479;0,5513073926812592;0,7402590476131928
Reverberation Time (T-20);0,3747399998839872;0,38153673985418685;0,47562860720593414;0,5217222596653166;0,5691934174316542;0,556411063495581;0,6118781236294277;0,7976133763293871
Reverberation Time (T-30);0,39688469034185025;0,4146978795673633;0,5350205791470574;0,6516884130264894;0,6778422740170674;0,6868080238919385;0,7115227026736397;0,8544556920947405
Clarity - 50 ms (C-50);15,412167683145588;16,566943767039437;14,901318903561144;14,658277466684082;14,357579527628658;14,255073396591474;13,4317651063038;10,655857534731405
Definition/Deutlichkeit (D);97,2074139072259;97,84586299742685;96,86842490578718;96,69340123421297;96,46410391300982;96,38290573776979;95,66214380470342;92,09172475483024
Clarity - 80 ms (C-80);20,215040283710003;20,922754887126047;18,454365754739882;17,990534764123883;17,606600955041422;17,758553811919885;16,70524283579929;13,3064905339555
Center Time (TS);5,051439235695399;4,146255057207752;5,455125035975414;5,712599443220294;5,826709839845618;5,902071138097394;6,786768758486594;12,047092910217254
Strength(G);20,065896337310836;19,99241718479583;20,07281026791273;19,978479984970903;19,928836586202763;19,920816678388896;20,04451910856219;20,630445516829226
